step	agent_id	name	layer	base_age	current_age	evaluation	emotion	pathway	support	intensity	action	action_category	action_detail	thought	private_talk	social_post	perceived_situation	reasoning_basis	memory_update	carryover_concern	side_effect	adjustment_request	fairness_perception	policy_fatigue
31	A04	田中結菜	若者	15	17	注意	不安	24.0	28.0	78.0	求人と奨学金の現実再確認	情報収集	先生に最新の求人と奨学金条件を聞き、SNSの景気情報は見ないよう絞った	また求人減って言われたら詰む。条件多すぎて私が漏れるのが一番怖い	求人減ってやばいよね…奨学金も条件多くて、結局ムリってなるの怖い	景気悪い話ばかりで進路が固まらない。条件は短く分かりやすくしてほしい	ニュースと学校で景気後退・求人減の話が増え、SNSは不安投稿が目立つ	家計に余裕がなく進学費用が焦点。前回も対象外確認で消耗し制度信頼が低い	先生も『今年は求人が読みにくい』と言い、早めに複線を考えることにした	奨学金の条件漏れと、地元求人縮小で選択肢が消える不安	政策疲労	手続き簡素化	22.0	95.0
31	A05	伊藤蓮	若者	18	20	注意	不安	18.0	43.0	84.0	応募先の再点検	情報収集	就職課の掲示と求人サイトを見比べ、近県中心の候補に優先順位を付け直した	結局また絞るだけ。学んだこと活かす道が遠のく感じがして、胃が重い。	求人また減ってるっぽい。近場にしても将来詰む気がしてさ、どうすりゃいいんだろ。	求人の動き早すぎる。地方だと選択肢が薄いのがきつい。	SNSで景気悪化と採用縮小の話が増え、地元の求人も更新が鈍いと感じた	低所得で通学負担が重く遠方案件に弱い。前回の不安記憶がSNS悲観で再燃	『近場優先だと学びが死ぬ』感覚が強まり、条件説明の有無を気にするようになった	面接交通費と生活費が先に削れて、挑戦する余力が消える不安が残る	政策疲労	手続き簡素化	34.0	82.0
31	A06	渡辺心愛	若者	19	21	注意	不安	22.0	29.0	78.0	一本窓口の受付条件を確認する	情報収集	自治体サイトで一本窓口の対象条件と処理目安を見て、電話の時間を決めた。	結局、うちみたいな境目は毎回説明読むだけで消耗する。介護増えたら詰む。	窓口が一本でも、対象外って言われたら終わりだよね…時間だけ溶けそう。	例外の一本窓口、対象条件だけでも一発で分かる形にしてほしい。	景気後退で求人が減る話と、介護・医療が厳しい話が増えて不安が強まった。	地方で進路未定＋軽いケア責任。前回の手続き疲れが残り、悪材料だけ刺さった。	一本窓口でも『対象条件の明文化』がないと動けないと感じた。	家族の体調悪化で電話や面談が飛び、進路が止まる不安。	手続き疲れ	対象条件の説明	24.0	90.0
31	A07	山本陸	若者	19	21	注意	不安	18.0	24.0	82.0	来月のシフトと配属の噂を確認	情報収集	上司と先輩に残業枠と現場の人員調整の見通しを聞いた。	景気悪いってだけで俺の給料が先に削られそう。制度は遅い気がする。	正直さ、残業減ったら詰む。求人も少ないって聞くし怖いわ。	景気後退の話多いけど、現場の若手が一番先に揺れるんだよな。	SNSで不況とリストラ話が流れ、職場でも採用縮小の空気を感じた。	実家同居でも貯金薄く残業頼み。前回の不信と疲れで制度情報は追えない。	噂でも早めに動かないと遅れる、という感覚が強まった。	残業減と物価で家計が耐えられない不安が続く。	政策疲労	財源説明	16.0	95.0
31	A08	中村美咲	若者	20	22	注意	不安	32.0	46.0	60.0	窓口タイムラインで就活と家計の順番を組み直す	情報収集	一本窓口の処理目安を見て、奨学金と家賃の優先表を作り就活予定を引いた。	求人絞りが怖い。手続きしても間に合わないと詰む…でも放置はもっと無理。	窓口の目安出たのは助かるけど、結局バイト増やすしかないのかな…	対象条件と処理の見える化は良い。遅れた人が詰まない設計にしてほしい。	景気悪化っぽい話と不安な投稿が増え、就活の先行きが読みにくい。	文系就活で不確実性が直撃。家賃と奨学金返済が重く、SNS悲観で不安増。	処理タイムラインがあると動けるが、締切に間に合うかが鍵。	卒業後に不本意な非正規固定になり、返済と生活が回らない不安。	政策疲労	手続き簡素化	48.0	73.0
31	A09	小林颯太	家族形成	21	23	注意	不安	18.0	38.0	71.0	窓口情報を見て優先順位を決める	情報収集	一本窓口の処理目安と対象条件を確認し、申請する順番を決めた	求人が冷えてる感じがして、卒業後の家賃と返済が一気に怖い。手続き外したくない。	就活も支援も条件多すぎてさ、外れたら詰むのが怖い。これ通る？	支援は一本窓口と期限の見える化、助かるけど条件が分かりにくい。	景気後退の話題が増え、新卒枠が細る空気。窓口は増えるが手続きは重い	理系在学で就活期、賃貸と返済が固定費。SNS悲観と雇用不安で失敗回避が強まった	条件と処理期限が見えると動けるが、例外判定は最後まで不安が残る	内定が遅れた場合の住居費と返済の同時圧迫が解消しない	政策疲労	手続き簡素化	18.0	82.0
31	A10	加藤梨央	家族形成	22	24	危険	喪失感	18.0	25.0	78.0	窓口の条件だけ拾う	情報収集	一本窓口の対象条件と処理タイムラインを見て、学校の就職窓口にも聞いた。	景気もSNSも悪い話ばかり。結局、私みたいな境界は後回しにされる気がする。	求人減るなら卒業後どうすんの…。窓口も結局たらい回しじゃない？	不安煽りだけ増えて、実際に使える支援が見えにくい。	ニュースで景気後退と採用縮小、SNSの悲観投稿増を見た。窓口可視化の案も見かけた。	負債と家賃が固定費で、就職時期が読めない記憶が強い。情報は見るが信じ切れない。	制度はまず対象条件と処理速度を見ないと期待できない、と学習した。	卒業後の収入が途切れた時、家賃と返済が同時に詰む恐れ。	政策疲労	対象条件の説明	22.0	89.0
31	A11	吉田蒼	家族形成	22	24	注意	不安	18.0	28.0	82.0	応募軸を絞り直す	学習・就活	学内求人とOB訪問を増やし、応募先を現実的な数に絞った	景気悪いって空気で、ここで外したら返済だけ残る気がする。	求人減ってるって聞くと焦る。とりあえず応募絞って確実に行くわ…	景気後退局面で新卒の見通しが薄い。情報が多すぎて消耗する。	SNSで不況と採用絞りの話題が多く、説明会も減った感覚がある	奨学金負債と内定遅延不安が強く、SNS悲観で見通しがさらに悪化	景気の波で採用は簡単に縮む。確度高いルートに寄せるしかない	返済開始までに内定が出ず、生活費と返済が同時に来る恐怖	政策疲労	対象条件の説明	20.0	88.0
31	A12	井上拓海	家族形成	23	25	注意	不安	34.0	42.0	66.0	今の職場の安全度を確認	情報収集	社内の業績共有を見て、同業の求人件数と家計の固定費をざっと見直した。	失速したら今の給料の伸びじゃ吸収できない。結婚とか言ってる場合かも…でも逃げ道は欲しい。	最近、求人も減ってない？無駄遣い減らすけど、将来の話する余裕なくなるのが嫌だわ。	景気後退の話ばかりで気が滅入る。数字と一次情報を見て落ち着こう。	ニュースとSNSで不況と先行き不安が増え、会社も採用や投資に慎重そうに見えた。	正規で今は安定だが、SNS悲観と不況報道で将来が読めず家計防衛を優先した。	不安が強い時ほど、社内情報と求人相場を見て現実感を戻す癖が残った。	景気が長引けば昇給停滞と物価で、交際や住み替えが先送りになりそう。	財政不安	財源説明	44.0	72.0
31	A13	木村彩花	家族形成	24	26	注意	不安	46.0	55.0	62.0	採用動向と制度情報を絞って確認	情報収集	社内の採用計画と転職市場を確認し、財政説明の要点だけ読んだ	守られてる感は少しあるけど、景気が落ちたら私も巻き込まれるよね…	最近求人きつい？結婚とか出産、考えたくても先延ばしになる…	不安を煽るだけじゃなく、対象範囲と財源を短く見せてほしい。	SNSは悲観話が多く、求人減の噂も増えた。短い財源説明は見た	IT正規で当面は耐えるが、市況悪化とSNS不安で先行きが曇った	情報は短文と一次情報だけ追う方が落ち着くと再確認した	不況が長引けば転職もしづらく、家族形成の判断が止まり続ける	財政不安	財源説明	52.0	64.0
